Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TL_Cura_AppoinmentConfirmation_TestSuite_001,Chrome 120.0.0.0,,,08-02-2024 14:01:20,08-02-2024 14:01:48,28.199s,PASSED
,,,,,,,
Test Cases/TestListener/TC_TL_Cura_AppoinmentConfirmation_001,Chrome 120.0.0.0,,,08-02-2024 14:01:34,08-02-2024 14:01:48,14.059s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 120.0.0.0,,,08-02-2024 14:01:34,08-02-2024 14:01:39,4.640s,PASSED
"click(findTestObject(""Object Repository/TL_Cura_Page_OR/Page_CURA Healthcare Service/a_Make Appointment""))",Chrome 120.0.0.0,,,08-02-2024 14:01:39,08-02-2024 14:01:40,0.738s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/TL_Cura_Page_OR/Page_CURA Healthcare Service/select_Tokyo CURA Healthcare Center        _5b4107""), ""Hongkong CURA Healthcare Center"", true)",Chrome 120.0.0.0,,,08-02-2024 14:01:40,08-02-2024 14:01:43,2.789s,PASSED
"click(findTestObject(""Object Repository/TL_Cura_Page_OR/Page_CURA Healthcare Service/label_Medicare""))",Chrome 120.0.0.0,,,08-02-2024 14:01:43,08-02-2024 14:01:43,0.437s,PASSED
"click(findTestObject(""Object Repository/TL_Cura_Page_OR/Page_CURA Healthcare Service/span_glyphicon glyphicon-calendar""))",Chrome 120.0.0.0,,,08-02-2024 14:01:43,08-02-2024 14:01:43,0.472s,PASSED
"click(findTestObject(""Object Repository/TL_Cura_Page_OR/Page_CURA Healthcare Service/td_27""))",Chrome 120.0.0.0,,,08-02-2024 14:01:43,08-02-2024 14:01:44,0.731s,PASSED
"setText(findTestObject(""Object Repository/TL_Cura_Page_OR/Page_CURA Healthcare Service/textarea_comment""), ""test"")",Chrome 120.0.0.0,,,08-02-2024 14:01:44,08-02-2024 14:01:46,1.355s,PASSED
"click(findTestObject(""Object Repository/TL_Cura_Page_OR/Page_CURA Healthcare Service/button_Book Appointment""))",Chrome 120.0.0.0,,,08-02-2024 14:01:46,08-02-2024 14:01:47,1.256s,PASSED
"click(findTestObject(""Page_CURA Healthcare Service/h2_Appointment Confirmation""))",Chrome 120.0.0.0,,,08-02-2024 14:01:47,08-02-2024 14:01:47,0.723s,PASSED
Start listener action : sampleAfterTestCase,Chrome 120.0.0.0,,,08-02-2024 14:01:47,08-02-2024 14:01:48,0.453s,ERROR
